75698	15.542099	1.640100	1
33012	12.841817	1.565670	3
15596	0.000000	0.103011	2
5328	6.098081	0.563884	2
43101	10.786024	0.226428	3
24788	10.484829	0.606774	3
11828	4.154846	1.099540	2
64713	8.917703	0.863618	1
39213	12.866392	0.048101	3
9154	0.000000	1.143414	2
73451	10.630938	1.128965	1
72691	8.242786	0.083684	1
46594	2.159734	1.509662	1
43969	6.624548	1.419415	3
32870	8.563727	0.145084	3
11919	4.863163	0.264001	2
41191	3.221886	1.337358	1
14397	0.000000	1.115369	2
34483	11.409146	0.809184	3
2664	4.719323	0.132196	2
38953	10.374547	1.421513	3
7938	2.394797	1.403670	2
8989	0.827036	0.224181	2
3731	4.052833	1.119892	2
11768	4.969364	0.705535	2
27453	3.527874	0.126052	1
9463	2.376834	1.668922	2
74456	10.028172	0.997938	1
6479	0.000000	1.549634	2
17339	10.372197	0.778697	3
18640	5.217844	0.538188	2
27509	7.921389	0.861650	3
42562	1.907852	0.445055	1
78750	6.461789	0.403077	1
61696	3.383451	0.020693	1
9932	3.999906	0.187971	2
68060	7.697286	1.331556	1
13760	7.457381	0.203773	3
78070	12.833276	0.224020	1
733	2.876154	0.594045	2
74688	13.071085	0.567239	1
65120	11.598716	1.551371	1
44444	3.902855	0.374561	1
38589	8.663493	1.322966	3
27240	2.896223	1.645470	1
44350	9.977278	1.087557	3
31157	10.980478	0.972484	3
65695	5.744383	0.485366	1
45576	2.130815	0.049820	1
33036	0.588996	0.250087	1
58808	9.786575	0.985894	1
7177	6.676131	1.514980	2
20820	7.128053	0.145711	3
42382	12.385434	0.585721	3
47887	9.701206	0.032353	3
33463	1.634575	0.756269	1
37314	4.109037	0.103199	1
7273	6.255911	0.135937	2
14488	4.464345	1.186279	2
24590	3.124917	0.730969	1
23007	9.648652	0.020156	3
29768	1.312645	0.024262	1
34969	11.925183	1.572218	3
47570	9.189449	0.175947	3
87912	17.740311	0.675780	1
38358	2.904013	1.069742	1
15176	1.539040	1.677480	2
15654	2.271609	1.506107	2
19175	1.877625	0.697602	2
52841	4.127245	0.056543	1
48880	2.118310	0.288912	1
49478	9.560763	0.468123	3
35999	9.238618	0.843613	3
14643	0.053261	1.532521	2
24479	2.985486	0.700821	1
6982	0.000000	0.793707	2
5338	0.535816	1.230284	2
47810	8.330359	1.335462	3
33522	9.441562	0.488148	3
13096	8.824594	1.153202	2
11967	0.605330	1.098817	2
46973	8.457515	0.924692	3
7927	0.000000	1.615822	2
20279	13.560731	0.574930	3
49026	2.989973	0.884810	1
39574	8.957876	1.148210	3
9108	2.829233	0.570042	2
6192	0.022285	0.478976	2
51783	1.236914	0.740899	1
62541	6.282678	1.408665	1
72239	11.010386	1.279179	1
20682	14.761406	1.581692	3
6947	4.629332	1.092707	2
29323	11.968582	0.534879	3
26828	7.187596	0.346423	3
6801	7.525521	0.742320	2
14836	5.001378	0.071682	2
44366	6.573473	0.207065	1
28576	1.339752	0.408700	1
29256	0.744397	0.696242	1
23282	10.160589	1.402518	3
27664	6.921661	1.235948	3
41337	3.167702	1.041456	1
37468	9.448165	1.231525	3
24793	3.894281	0.543362	1
17682	0.000000	0.016045	2
34536	1.828549	0.253843	1
22037	7.680952	0.255905	3
16102	2.102314	0.415905	2
77358	12.630017	0.912322	1
68896	7.384783	1.405835	1
52521	2.044935	1.674469	1
41910	4.641089	1.238763	1
37277	9.932346	1.049736	3
28705	12.818953	0.846193	3
9383	4.682082	1.624213	2
10522	3.068160	0.627371	2
2680	0.000000	1.134809	2
41547	9.580588	0.630845	3
43667	3.084424	1.316453	1
8798	0.000000	1.408663	2
32035	9.708742	1.161980	3
43855	7.265406	0.788027	3
11634	4.730228	0.101317	2
32241	10.614638	0.885669	3
30247	11.197351	1.504932	3
5071	1.602107	1.156186	2
74353	14.068831	0.949735	1
13411	4.280837	0.796423	2
16958	9.119401	1.316483	3
7602	0.631808	0.497431	2
2766	5.642915	1.007210	2
64239	9.004147	0.595817	1
47397	9.049744	0.808731	3
16700	6.137731	0.702192	2
75333	9.570815	0.608877	1
69138	10.659135	0.530205	1
62733	4.624533	0.145616	1
9822	4.686223	0.017666	2
66562	11.272825	0.341364	1
4759	0.000000	1.109656	2
40113	7.266982	0.791584	3
62773	12.724400	0.952315	1
20630	9.416995	0.294701	3
27711	2.082166	0.636961	1
51641	8.978919	1.077445	3
31796	9.800545	1.518946	3
54458	3.760040	1.595525	1
32890	10.092706	0.232237	3
33757	11.434155	1.142215	3
78794	9.164433	1.208388	1
59488	3.293652	0.219556	1
35498	8.238389	1.397094	3
15388	5.891806	1.575815	2
43545	8.748336	1.026263	3
65693	7.618713	0.346015	1
9715	0.340504	1.283494	2
17644	2.375906	1.106799	2
50097	3.443804	1.669865	1
32203	4.327195	1.483636	1
34223	4.216501	1.646720	1
8594	0.000000	0.898981	2
11308	0.000000	0.979355	2
49893	7.871301	0.183073	3
48161	1.206400	1.169604	1
57999	4.146613	1.451942	1
1049	0.000000	1.278784	2
26912	2.972672	0.352495	1
29842	1.319095	1.457180	1
66445	13.937772	1.030979	1
23413	2.582061	1.239978	1
58293	11.761992	0.116892	3
11639	5.466438	1.592114	2
15173	0.000000	1.522827	2
39490	11.402855	0.866864	3
57017	15.462085	1.311003	3
47992	2.086065	0.354446	1
10743	0.000000	0.869764	2
4822	0.000000	0.438425	2
41119	8.682990	1.423594	3
27906	7.427282	1.340951	3
11895	4.254953	1.361870	2
58976	3.190439	0.870565	1
22520	1.922659	0.982734	1
48525	2.312507	1.097022	1
33469	9.209993	0.636821	3
62367	8.630324	0.774268	1
30205	1.555588	0.944568	1
11541	0.000000	0.235754	2
61609	10.416214	0.098770	1
30281	9.489008	0.128275	3
8916	7.349547	1.456308	2
42127	9.066928	1.230380	3
10731	0.000000	0.387234	2
32110	6.850465	1.296088	3
25593	0.933181	1.215905	1
13961	8.941243	0.952967	3
17185	0.349444	0.941291	2
7252	0.323928	0.394094	2
8483	0.000000	0.287790	2
24276	7.041384	1.316813	3
31268	12.284994	0.408317	3
6166	7.149280	1.047523	2
8668	0.000000	1.429001	2
23703	10.425777	0.777588	3
15805	12.969107	0.812556	3
47652	2.315018	1.485800	1
32415	12.104194	1.333500	3
40477	0.000000	0.385563	1
67720	11.038586	0.488244	1
25560	12.198030	1.266523	3
15891	7.353341	0.206886	2
8914	6.824736	1.470044	2
56029	1.607041	0.816041	1
45903	7.278218	0.400618	3
57038	6.809743	0.983748	1
10162	1.950767	1.019046	2
44385	11.177713	0.111672	3
5535	2.433339	0.254566	2
30078	10.430659	0.012040	3
38605	10.108452	1.049222	3
15492	4.648273	0.647644	2
32644	12.780702	0.935728	3
10730	7.442918	1.057691	2
36631	1.456374	1.261040	1
10105	2.433048	0.396249	2
31110	4.503500	1.022089	1
46749	10.844932	1.379209	3
46630	8.035438	0.906035	3
69836	13.109639	1.220563	1
12809	1.317429	1.440431	2
84003	11.789516	0.538906	1
72247	11.322805	1.094869	1
16043	4.826503	1.578051	2
38124	9.413206	0.568865	3
8744	7.332655	0.012594	2
6010	6.099846	1.495309	2
14163	8.649284	0.120740	3
24556	13.142538	0.669634	3
14749	0.634926	0.385471	2
37280	12.951498	0.202370	3
17058	10.711843	0.280129	3
35547	10.223739	0.852811	3
48947	8.276920	0.461080	3
37545	8.483663	0.117010	3
74767	9.567131	1.052959	1
38287	6.706797	1.604970	1
49821	1.369104	0.412096	1
42013	2.745534	1.380102	1
75963	12.095946	1.314307	1
9649	5.027532	1.534816	2
39769	0.782494	0.351730	1
51921	2.459421	0.965597	1
82064	16.602413	0.828822	1
71922	6.838486	0.372133	1
7936	0.000000	0.433820	2
41783	8.118518	0.993674	3
6737	5.411369	0.031596	2
52453	5.802001	1.033986	3
4412	6.891664	1.318600	2
14267	8.330746	0.969249	2
11948	0.484344	1.181106	2
11602	0.000000	1.406294	2
74508	12.613493	0.564342	1
33272	3.756851	0.125184	1
40091	0.660183	0.940214	1
14522	2.097270	0.758873	2
69108	9.088561	0.890748	1
78780	14.668328	1.348973	1
43404	0.000000	0.766449	1
32228	15.209214	0.252260	3
80092	16.971548	0.956485	1
38187	10.615081	0.291009	3
70762	11.144246	0.639116	1
45999	8.099839	1.027400	3
55080	1.255198	0.016694	1
19583	7.799457	0.694254	3
38988	10.551998	1.148060	3
55413	0.721551	0.187254	1
54776	5.799894	1.120718	1
73215	8.979407	1.067428	1
14963	3.601619	1.609962	2
14703	5.482858	1.251674	2
67872	14.166625	1.280845	1
12628	1.027569	0.115282	2
35850	10.098264	1.135155	3
42995	7.272266	0.208014	3
49679	4.140953	0.897522	1
37431	8.597161	0.168485	3
7955	8.513539	0.005613	2
7704	4.264737	0.996713	2
17362	0.000000	0.961022	2
46813	9.258362	1.441547	3
64117	3.019401	0.429395	1
32645	0.651585	0.470315	1
62924	10.659079	1.435740	1
14782	0.423986	0.662143	2
38109	13.927023	0.669751	3
32212	1.860007	0.505297	1
35195	9.056184	0.270736	3
5840	3.120294	1.540887	2
32812	6.417666	0.195226	3
2769	4.889184	0.904419	2
42174	11.102129	0.359790	3
11431	5.069592	0.949009	2
56611	6.029787	1.034031	1
10385	9.173514	1.166413	2
6000	3.650284	0.578716	2
64788	8.748912	1.199715	1
37184	1.725415	0.760073	1
30418	10.636187	0.443617	3
36891	1.774684	0.406365	1
42820	6.933339	1.411717	1
25981	9.557247	1.346831	3
26297	9.726103	0.010831	3
24760	9.747805	1.201386	3
70706	11.866287	0.095108	1
26640	8.850542	0.312526	3
69472	7.162664	0.283353	1
18041	5.088974	0.201806	2
39148	12.346596	0.049249	3
31787	4.217324	1.252793	1
72790	6.901775	1.630086	3
29009	3.235412	1.259834	1
39083	3.562828	0.833901	1
37440	3.656069	0.761432	1
56357	9.925608	0.985834	3
71650	7.791337	0.707657	1
42129	3.260759	1.413047	1
2831	1.739837	0.995723	2
38497	9.785642	1.477945	3
71376	13.816734	1.438220	1
37819	11.258498	0.713533	3
17131	3.137161	0.760100	2
46408	9.609238	0.780126	3
14436	1.846369	0.586636	2
10913	6.293124	1.250127	2
41731	10.012841	0.431200	3
35066	9.077791	0.891740	3
31679	2.340753	1.139700	1
38669	10.258125	0.145070	3
39461	3.692973	0.732555	1
18089	10.820001	1.428248	3
3592	3.201688	1.250233	2
6819	6.594444	0.209978	2
70186	5.341805	0.028406	1
12107	3.165116	0.620202	2
54560	2.415681	0.788531	1
55276	8.537435	0.373412	3
21629	5.320156	0.255906	2
45020	1.862746	0.771533	1
38259	13.395618	0.021830	3
14614	0.561327	1.373313	2
16877	9.309786	0.097916	3
36878	6.851994	0.849088	1
49419	12.370846	1.542853	3
9962	0.000000	1.107548	2
37022	3.965071	1.009615	1
8033	4.086519	0.946620	2
33876	11.382618	1.554151	3
13103	11.179010	0.687025	3
11846	7.110436	0.577733	2
66977	10.679345	0.503392	1
47703	1.500948	0.262896	1
33393	10.242640	0.810911	3
11448	3.246810	0.025099	2
62887	12.182382	1.423017	3
47384	3.499836	1.622947	1
7356	12.857139	0.180875	3
1291	0.000000	1.127581	2
37833	12.960476	1.573551	3
27305	3.967904	1.583857	1
12429	2.868482	1.276502	2
9424	6.211626	1.151525	2
16489	1.562573	1.239536	2
23028	13.860262	0.575191	3
6301	7.087256	0.162949	2
26345	2.481491	0.382014	1
12958	4.242441	0.193001	2
46104	7.669194	0.623472	3
62834	3.738601	1.547527	1
28466	7.989924	0.388360	3
26597	12.899237	1.509999	3
12615	7.487637	1.145017	2
38794	7.569875	1.083158	3
9897	5.555381	0.383533	2
13970	6.976975	0.321049	2
46622	2.746261	0.651731	1
8572	5.134304	1.572768	2
16789	0.000000	0.238040	2
18554	4.379322	1.071544	2
25981	12.035157	0.956897	3
0	0.394726	0.873214	2
48713	4.455690	0.924817	1
50009	9.756316	1.591809	3
77526	16.556254	1.263146	1
50313	0.587142	0.506649	1
77193	8.236515	0.869929	1
12071	6.381504	0.186059	2
65644	9.853893	1.325955	1
36521	0.000000	1.396806	1
30731	11.283355	1.080455	3
50429	6.778380	1.234204	1
6309	7.113041	1.029397	2
7379	0.149735	1.061912	2
28277	11.417535	1.692098	3
6867	7.736483	1.263905	2
0	0.000000	0.607351	2
36798	10.288879	0.408131	3
56013	0.638531	1.528892	1
45433	9.734410	1.026469	3
42275	6.753109	0.341925	3
59540	9.328089	0.574339	3
7771	5.105340	1.325188	2
41452	12.221135	0.923677	3
39342	12.522140	1.457264	3
32489	11.193253	1.590504	3
11297	1.239670	0.413147	2
44275	10.618483	0.445477	3
28144	8.259317	1.043108	3
49613	11.802112	1.429051	3
9233	0.000000	0.256745	2
15694	4.753243	1.645593	2
32177	8.870507	1.580120	3
9381	2.097318	0.790970	2
12766	3.556105	0.590908	2
17414	10.449637	0.253579	3
60551	4.686069	0.991425	1
32628	10.032460	1.244038	3
23955	3.367955	1.290125	1
70594	2.124268	0.470944	1
11325	3.857451	1.507741	2
46689	0.285273	0.337938	1
24784	2.790514	0.412181	1
65508	9.458615	0.491205	1
12654	4.639624	0.967358	2
6762	1.263689	0.842185	2
20284	11.759652	0.580955	3
61341	8.522846	0.653027	1
7171	1.351840	0.113931	2
41489	11.188442	0.574898	3
37219	3.341244	0.087193	1
69883	7.382411	0.764295	1
24632	0.666028	1.459144	1
79848	15.277418	0.688119	1
8510	0.000000	0.643740	2
32567	4.582098	0.212089	1
65728	6.138709	1.130196	1
38951	10.884436	1.474741	3
38340	3.226505	0.414715	1
28112	3.850064	1.397621	1
40676	9.069703	1.136781	3
31817	0.505524	1.670817	1
25953	2.418298	0.962601	1
37239	9.091537	0.766054	3
62471	4.092190	1.580840	1
53879	9.604395	0.914440	3
26685	10.185128	0.234493	3
40169	9.794725	0.722619	3
21816	0.000000	0.176520	2
45699	2.713354	0.470805	1
36238	8.089265	0.068675	3
41420	10.456437	0.845681	3
11423	0.000000	1.287575	2
12933	1.397735	1.373769	2
70306	8.184355	1.097822	1
58817	3.424293	0.482812	1
37389	1.784880	0.915414	1
30598	5.543184	0.504688	3
28942	9.861034	1.667039	3
9414	3.649860	0.516411	2
54151	7.920290	0.577603	3
43708	2.354013	1.208505	1
6794	0.000000	0.209759	2
53781	2.611657	0.497771	1
7600	0.368302	0.657414	2
64968	2.600396	1.025380	1
56489	1.012154	1.643279	1
59193	0.073183	1.284833	1
21122	9.805431	0.649672	3
28201	8.906302	1.377324	3
68542	4.074421	0.225869	1
19336	0.000000	0.420266	2
16982	13.742562	0.520783	3
12719	0.956327	1.110077	2
23475	2.889546	0.280080	1
68940	8.584615	0.937665	1
33288	11.143451	0.173641	3
7957	3.391317	0.768025	2
68879	9.790800	1.432059	1
46497	7.366796	1.515639	3
44502	12.183895	0.677993	3
66107	7.406107	0.190209	1
26413	11.568954	1.477670	3
28901	1.897933	0.801320	1
10428	3.812862	1.079765	2
60877	5.996419	0.004312	1
31662	2.068341	0.037734	1
33655	11.842049	0.827693	3
72803	16.525728	0.298241	1
21622	8.627043	1.212153	3
48879	9.861962	0.369304	3
63964	3.402547	1.405869	1
27719	8.960672	1.180103	3
22029	1.108286	1.340578	1
22513	1.939289	0.028304	1
5490	0.418095	0.600775	2
59417	1.832213	0.472073	1
15305	11.726803	0.581310	3
52149	6.132871	1.176153	1
45048	8.434561	1.154942	3
26918	5.696189	0.250758	1
49076	9.298969	1.363460	3
8446	4.950848	0.487745	2
19832	10.776301	1.400744	3
21344	9.958180	1.514046	3
23730	11.623870	0.989289	3
38280	9.042949	1.397587	3
35692	12.138476	0.817582	3
73747	14.303033	1.101512	1
57586	6.840065	1.613032	1
70117	6.969772	1.370734	1
67071	9.262449	0.514517	1
44262	1.170513	0.384301	1
36763	2.293848	1.313505	1
28287	8.977438	1.449692	3
14464	9.998984	0.358710	3
11979	0.343872	0.667030	2
11622	4.624248	0.677914	2
34025	11.197136	1.574112	3
72354	12.331153	1.683383	1
7568	0.000000	1.630477	2
39290	9.956882	1.453919	3
28511	5.763454	1.633914	3
51202	12.067147	0.833260	3
57061	10.964467	1.185996	3
31101	9.292578	0.869549	3
30454	6.959245	0.698210	3
9332	1.935699	1.646503	2
7383	1.509236	1.256493	2
40195	12.214341	1.488898	3
38198	7.010999	1.362210	3
81448	11.220708	0.385257	1
46174	2.934082	0.407314	1
66639	12.182885	0.688209	1
25559	1.360408	0.171318	1
50435	7.071909	1.550611	3
47654	13.027644	1.430867	3
38404	10.471825	1.426584	3
9175	1.308151	0.849517	2
48897	9.694157	1.077915	3
60267	6.800463	0.167024	1
68541	8.321759	1.480326	1
14381	5.221845	0.480352	2
9705	0.000000	1.529098	2
32944	13.360285	0.860506	3
11485	6.258402	0.885485	2
38648	11.353409	1.268076	3
50963	13.396039	0.950352	3
57702	6.390892	0.183694	1
22913	6.955677	0.178309	3
50408	0.510622	0.538340	1
4866	3.704394	1.644030	2
16989	4.592175	0.730962	2
11017	7.528125	0.576079	2
7076	0.000000	0.178191	2
9124	4.306303	1.243641	2
14028	4.719767	0.642076	2
24359	8.998986	0.342707	3
26615	13.039436	0.264058	3
0	4.622599	1.661136	2
6376	0.000000	0.255354	2
69262	12.821729	0.055221	1
38688	11.230250	0.484310	3
58004	2.942583	1.558688	1
26685	10.348641	1.692095	3
12038	10.567740	1.581595	3
81977	8.976412	0.369564	1
59165	1.348071	1.288636	1
32478	11.044721	1.285261	3
68393	15.583940	1.609989	1
33801	11.014622	1.016643	3
32343	8.298277	0.846097	3
29736	11.692370	0.775014	3
16891	4.919962	1.298388	2
51540	2.642234	0.961767	1
8031	0.000000	0.025296	2
36065	9.297602	0.574410	3
29916	2.637008	1.682448	1
13086	6.963558	0.007876	2
55366	0.000000	0.999941	1
24976	9.520088	0.745945	3
15701	5.152759	0.493237	2
14658	5.070268	0.365819	2
42755	11.212250	1.265409	3
74995	2.606949	0.012640	1
42008	1.746707	0.707749	1
64354	12.062730	0.135481	1
10897	0.159250	1.210815	2
29630	12.142348	0.483535	3
75106	12.507558	0.705523	1
7330	2.752308	1.664413	2
25355	12.308496	0.533355	3
25175	11.435082	1.537604	3
50439	7.851588	0.033022	3
28991	3.481082	0.701549	1
13942	9.529201	0.023981	2
23050	10.023108	0.352974	3
52508	3.870434	1.350065	1
10897	0.000000	0.292063	2
9991	0.000000	1.156044	2
8501	4.480578	0.359213	2
2040	2.240190	0.609515	2
43955	5.020191	0.126871	1
8778	2.110721	1.097670	2
45604	2.564212	1.338692	1
27660	9.290260	0.592377	3
29364	3.129306	0.720800	1
55135	8.008909	1.653814	3
38073	5.486645	0.907266	3
15533	12.061052	1.565107	2
29447	6.108483	1.138441	1
6208	4.185241	0.691020	2
13389	1.672043	0.788741	2
16507	10.323856	1.198283	3
33439	9.737475	1.432762	3
34034	5.822214	1.229252	1
34225	9.702440	0.396082	3
76971	10.595382	0.733933	1
3315	2.937679	0.947029	2
71921	15.272136	0.811652	1
3558	0.372024	0.941715	2
11267	5.252407	1.162568	2
12312	1.309435	0.955023	2
50745	4.497220	1.559098	1
61208	9.055796	0.472567	1
27394	9.393494	1.461698	3
35559	15.100188	0.898685	3
8152	0.000000	0.033836	2
13963	0.582632	0.963134	2
63555	7.336322	0.463988	1
26832	12.751894	0.798575	3
10644	2.154389	1.317956	2
23902	12.931792	0.343900	3
55954	3.923097	1.085470	1
71330	3.683180	0.694428	1
12031	0.075416	1.549218	2
36775	2.377689	0.895564	1
64413	8.670922	0.284208	1
31356	10.584362	0.078804	3
12742	5.051709	1.415067	2
10567	5.810547	1.155884	2
74407	13.292394	1.479271	1
26961	10.067682	1.061714	3
80456	12.179173	0.553689	1
7345	1.149705	0.712379	2
31202	7.905048	0.298835	3
78660	19.393557	1.061334	1
28441	8.439674	1.199862	3
49329	13.368087	1.232154	3
36713	5.348893	0.562031	1
53020	7.944051	1.573541	3
29415	11.143574	0.260736	3
45244	8.163201	1.499337	3
47736	9.109296	0.076948	3
20788	8.441602	0.822904	3
42690	11.798040	1.336719	3
9820	5.610978	1.658025	2
43240	12.157193	0.578277	3
9918	5.741644	1.216679	2
77191	12.692442	0.647248	1
30476	1.860255	0.547630	1
6687	5.023385	1.238128	2
53518	1.047725	1.220386	1
41800	9.696728	1.602824	3
67378	8.242394	1.075467	1
54102	10.566285	0.927788	3
65404	7.576570	1.068375	1
32104	2.049499	1.594637	1
39730	6.705289	0.834748	3
73044	12.628662	1.457147	1
36708	0.354501	0.489501	1
39643	12.833270	0.223298	3
76141	11.263644	1.121379	1
9889	4.591429	0.028738	2
44701	2.365467	0.565050	1
35704	6.962349	0.571857	1
41520	4.078719	0.089777	1
33209	9.998997	1.135215	3
73983	7.857557	0.832749	1
42309	12.254356	0.562427	3
42697	14.124625	0.450425	3
65521	7.807905	1.383907	1
45803	11.143059	1.448678	3
39406	8.802919	0.988746	3
29436	2.704162	0.745337	1
15525	4.596656	0.620794	2
30696	2.374646	0.110567	1
69607	8.675693	1.014683	1
14902	14.041824	0.606820	3
71788	16.943561	0.431230	1
76610	15.234125	0.708149	1
13770	5.019540	0.562461	2
6987	4.783049	0.877630	2
32711	6.905410	0.577265	3
40339	0.000000	1.584144	1
75963	14.937894	0.369873	1
32325	8.447791	0.527087	3
41077	9.396331	0.516625	3
33089	4.089289	1.303317	3
23376	2.707744	1.312905	1
36054	7.898242	0.266555	3
68195	15.316090	0.028887	1
49809	5.510258	1.296902	1
12679	3.865611	0.412268	2
35084	2.597866	0.635374	1
55431	2.060194	1.183506	1
49186	7.270168	1.376945	3
8594	5.528640	0.847370	2
33935	14.076287	0.304798	3
4456	4.146217	0.219686	2
14042	1.664577	0.833002	2
64045	14.118528	0.110039	1
29706	10.491011	1.166800	3
56003	3.695326	0.931924	1
22087	2.806475	0.605115	2
11797	7.443801	0.532800	2
44207	2.405399	0.889982	1
54891	4.047071	1.434749	1
38018	9.471511	0.009043	3
10519	7.874555	0.401219	2
2068	2.015636	0.702573	2
18576	0.565595	0.526833	2
37217	3.688446	0.429358	1
11961	3.594451	0.316879	2
5533	8.410348	0.531523	2
48963	10.498652	0.824097	3
12619	4.234416	0.481238	2
41174	12.437086	0.992924	3
46996	12.784420	1.164322	3
55901	5.548113	0.913175	1
36919	10.796948	0.945800	3
5343	6.318184	0.003745	2
47900	9.619810	1.416425	3
20713	8.101543	0.443420	3
11010	6.444344	0.497437	2
10193	0.000000	1.680793	2
17077	12.122108	0.445003	3
42861	8.105494	1.025364	3
20364	2.048775	1.516749	2
52297	4.074214	0.346619	1
70118	15.470578	0.257402	1
54421	1.729541	1.250505	1
32177	9.872529	0.032851	3
79131	11.313128	0.249186	1
17716	1.006479	0.670124	2
41067	11.192323	0.779295	3
58786	4.655990	1.247994	1
0	4.317814	0.544339	2
26551	12.805678	0.333002	3
46666	8.136366	0.620209	3
9988	4.538176	1.627710	2
40591	9.741483	0.577419	3
15082	3.581872	1.609272	2
44703	11.079761	0.030939	3
49994	8.525130	1.327126	3
736	3.110348	0.757652	2
39167	13.315150	0.178283	3
68894	12.400425	0.455800	1
35830	6.379393	1.404662	3
3774	4.447358	1.201863	2
24931	6.474663	0.545652	3
51895	5.617508	0.805009	1
7813	7.400614	0.245078	2
7873	1.471229	1.019735	2
10677	0.687463	0.329264	2
55115	3.117255	1.695312	1
3509	0.000000	0.176111	2
15202	1.708943	1.137993	2
74181	15.883662	0.927541	1
68713	7.807703	0.861711	1
35488	10.329331	0.247907	3
39007	9.679030	0.332822	3
2676	2.965476	1.228949	2
70358	3.849228	0.325263	1
47125	11.854140	0.867569	3
48834	2.061183	0.455332	1
28716	7.964984	0.154158	3
38653	6.507500	0.346067	3
26659	5.794397	1.266718	3
12066	0.389365	1.202078	2
26187	3.772300	1.280686	1
9330	6.909174	0.745417	2
47831	7.837204	1.049876	3
66607	8.203368	1.409152	1
33189	10.625238	1.261349	3
40024	9.352313	1.015465	3
4078	2.257610	0.058896	2
42864	10.781418	1.433422	3
12316	3.932714	0.544788	2
32643	3.924763	0.515081	1
6854	1.780425	0.724792	2
31225	9.604458	0.691887	3
28951	2.349123	0.901301	1
69233	5.123279	0.387744	1
